type,status,departure.iataCode,departure.icaoCode,departure.terminal,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,arrival.gate,arrival.delay,arrival.baggage,departure.gate,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,error
departure,active,dad,vvdn,2,18.0,2023-11-01t13:15:00.000,2023-11-01t13:15:00.000,2023-11-01t13:33:00.000,2023-11-01t13:33:00.000,2023-11-01t13:33:00.000,bkk,vtbs,,2023-11-01t15:00:00.000,2023-11-01t14:53:00.000,vietjet air,vj,vjc,961,vj961,vjc961,,,,,,,,,,,,,,
departure,active,dad,vvdn,,8.0,2023-11-01t13:40:00.000,2023-11-01t13:31:00.000,2023-11-01t13:48:00.000,2023-11-01t13:48:00.000,2023-11-01t13:48:00.000,pus,rkpk,i,2023-11-01t19:30:00.000,2023-11-01t19:42:00.000,,h1,h1,9939,h19939,h19939,jeju air,7c,jja,2956,7c2956,jja2956,5,12.0,5,,,,,
departure,active,dad,vvdn,,8.0,2023-11-01t13:40:00.000,2023-11-01t13:31:00.000,2023-11-01t13:48:00.000,2023-11-01t13:48:00.000,2023-11-01t13:48:00.000,pus,rkpk,i,2023-11-01t19:30:00.000,2023-11-01t19:42:00.000,jeju air,7c,jja,2956,7c2956,jja2956,,,,,,,5,12.0,5,,,,,
departure,active,dad,vvdn,1,9.0,2023-11-01t13:45:00.000,2023-11-01t13:33:00.000,2023-11-01t13:54:00.000,2023-11-01t13:54:00.000,2023-11-01t13:54:00.000,vca,vvct,,2023-11-01t15:15:00.000,2023-11-01t15:06:00.000,,a1,a1,2703,a12703,a12703,vietjet air,vj,vjc,703,vj703,vjc703,,,,,,,,
departure,active,dad,vvdn,1,9.0,2023-11-01t13:45:00.000,2023-11-01t13:33:00.000,2023-11-01t13:54:00.000,2023-11-01t13:54:00.000,2023-11-01t13:54:00.000,vca,vvct,,2023-11-01t15:15:00.000,2023-11-01t15:06:00.000,flexflight,w2,fxt,4703,w24703,fxt4703,vietjet air,vj,vjc,703,vj703,vjc703,,,,,,,,
departure,active,dad,vvdn,1,9.0,2023-11-01t13:45:00.000,2023-11-01t13:33:00.000,2023-11-01t13:54:00.000,2023-11-01t13:54:00.000,2023-11-01t13:54:00.000,vca,vvct,,2023-11-01t15:15:00.000,2023-11-01t15:06:00.000,,h1,h1,4405,h14405,h14405,vietjet air,vj,vjc,703,vj703,vjc703,,,,,,,,
departure,active,dad,vvdn,1,9.0,2023-11-01t13:45:00.000,2023-11-01t13:33:00.000,2023-11-01t13:54:00.000,2023-11-01t13:54:00.000,2023-11-01t13:54:00.000,vca,vvct,,2023-11-01t15:15:00.000,2023-11-01t15:06:00.000,vietjet air,vj,vjc,703,vj703,vjc703,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,8.0,2023-11-01t14:10:00.000,2023-11-01t14:02:00.000,2023-11-01t14:18:00.000,2023-11-01t14:18:00.000,2023-11-01t14:18:00.000,sgn,vvts,1,2023-11-01t15:55:00.000,2023-11-01t15:23:00.000,cambodia angkor air,k6,khv,3127,k63127,khv3127,vietnam airlines,vn,hvn,127,vn127,hvn127,,,,,,,,
departure,active,dad,vvdn,1,8.0,2023-11-01t14:10:00.000,2023-11-01t14:02:00.000,2023-11-01t14:18:00.000,2023-11-01t14:18:00.000,2023-11-01t14:18:00.000,sgn,vvts,1,2023-11-01t15:55:00.000,2023-11-01t15:23:00.000,vietnam airlines,vn,hvn,127,vn127,hvn127,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,12.0,2023-11-01t14:40:00.000,2023-11-01t14:40:00.000,2023-11-01t14:52:00.000,2023-11-01t14:52:00.000,2023-11-01t14:52:00.000,han,vvnb,t1,2023-11-01t16:05:00.000,2023-11-01t15:53:00.000,ana,nh,ana,9732,nh9732,ana9732,vietnam airlines,vn,hvn,170,vn170,hvn170,,,,,,,,
departure,active,dad,vvdn,1,12.0,2023-11-01t14:40:00.000,2023-11-01t14:40:00.000,2023-11-01t14:52:00.000,2023-11-01t14:52:00.000,2023-11-01t14:52:00.000,han,vvnb,t1,2023-11-01t16:05:00.000,2023-11-01t15:53:00.000,cambodia angkor air,k6,khv,3170,k63170,khv3170,vietnam airlines,vn,hvn,170,vn170,hvn170,,,,,,,,
departure,active,dad,vvdn,1,12.0,2023-11-01t14:40:00.000,2023-11-01t14:40:00.000,2023-11-01t14:52:00.000,2023-11-01t14:52:00.000,2023-11-01t14:52:00.000,han,vvnb,t1,2023-11-01t16:05:00.000,2023-11-01t15:53:00.000,air france,af,afr,3316,af3316,afr3316,vietnam airlines,vn,hvn,170,vn170,hvn170,,,,,,,,
departure,active,dad,vvdn,1,12.0,2023-11-01t14:40:00.000,2023-11-01t14:40:00.000,2023-11-01t14:52:00.000,2023-11-01t14:52:00.000,2023-11-01t14:52:00.000,han,vvnb,t1,2023-11-01t16:05:00.000,2023-11-01t15:53:00.000,vietnam airlines,vn,hvn,170,vn170,hvn170,,,,,,,,,,,,,,
departure,active,dad,vvdn,,,2023-11-01t14:45:00.000,2023-11-01t14:45:00.000,2023-11-01t14:42:00.000,2023-11-01t14:42:00.000,2023-11-01t14:42:00.000,icn,rksi,1,2023-11-01t21:05:00.000,2023-11-01t20:44:00.000,,h1,h1,9876,h19876,h19876,jeju air,7c,jja,2902,7c2902,jja2902,31,,20,,,,,
departure,active,dad,vvdn,,,2023-11-01t14:45:00.000,2023-11-01t14:45:00.000,2023-11-01t14:42:00.000,2023-11-01t14:42:00.000,2023-11-01t14:42:00.000,icn,rksi,1,2023-11-01t21:05:00.000,2023-11-01t20:44:00.000,jeju air,7c,jja,2902,7c2902,jja2902,,,,,,,31,,20,,,,,
departure,active,dad,vvdn,1,,2023-11-01t15:00:00.000,,,,,sgn,vvts,1,2023-11-01t16:45:00.000,,vietnam airlines,vn,hvn,7125,vn7125,hvn7125,,,,,,,,,,,,,,
departure,active,dad,vvdn,2,15.0,2023-11-01t15:10:00.000,2023-11-01t15:12:00.000,2023-11-01t15:24:00.000,2023-11-01t15:24:00.000,2023-11-01t15:24:00.000,icn,rksi,1,2023-11-01t21:30:00.000,2023-11-01t21:30:00.000,,a1,a1,2874,a12874,a12874,vietjet air,vj,vjc,874,vj874,vjc874,104,1.0,11,,,,,
departure,active,dad,vvdn,2,15.0,2023-11-01t15:10:00.000,2023-11-01t15:12:00.000,2023-11-01t15:24:00.000,2023-11-01t15:24:00.000,2023-11-01t15:24:00.000,icn,rksi,1,2023-11-01t21:30:00.000,2023-11-01t21:30:00.000,flexflight,w2,fxt,4874,w24874,fxt4874,vietjet air,vj,vjc,874,vj874,vjc874,104,1.0,11,,,,,
departure,active,dad,vvdn,2,15.0,2023-11-01t15:10:00.000,2023-11-01t15:12:00.000,2023-11-01t15:24:00.000,2023-11-01t15:24:00.000,2023-11-01t15:24:00.000,icn,rksi,1,2023-11-01t21:30:00.000,2023-11-01t21:30:00.000,,h1,h1,4180,h14180,h14180,vietjet air,vj,vjc,874,vj874,vjc874,104,1.0,11,,,,,
departure,active,dad,vvdn,2,15.0,2023-11-01t15:10:00.000,2023-11-01t15:12:00.000,2023-11-01t15:24:00.000,2023-11-01t15:24:00.000,2023-11-01t15:24:00.000,icn,rksi,1,2023-11-01t21:30:00.000,2023-11-01t21:30:00.000,vietjet air,vj,vjc,874,vj874,vjc874,,,,,,,104,1.0,11,,,,,
departure,active,dad,vvdn,1,26.0,2023-11-01t15:15:00.000,2023-11-01t15:15:00.000,2023-11-01t15:41:00.000,2023-11-01t15:41:00.000,2023-11-01t15:41:00.000,han,vvnb,t1,2023-11-01t16:35:00.000,2023-11-01t16:40:00.000,,a1,a1,2512,a12512,a12512,vietjet air,vj,vjc,512,vj512,vjc512,,5.0,,,,,,
departure,active,dad,vvdn,1,26.0,2023-11-01t15:15:00.000,2023-11-01t15:15:00.000,2023-11-01t15:41:00.000,2023-11-01t15:41:00.000,2023-11-01t15:41:00.000,han,vvnb,t1,2023-11-01t16:35:00.000,2023-11-01t16:40:00.000,flexflight,w2,fxt,4512,w24512,fxt4512,vietjet air,vj,vjc,512,vj512,vjc512,,5.0,,,,,,
departure,active,dad,vvdn,1,26.0,2023-11-01t15:15:00.000,2023-11-01t15:15:00.000,2023-11-01t15:41:00.000,2023-11-01t15:41:00.000,2023-11-01t15:41:00.000,han,vvnb,t1,2023-11-01t16:35:00.000,2023-11-01t16:40:00.000,,h1,h1,4072,h14072,h14072,vietjet air,vj,vjc,512,vj512,vjc512,,5.0,,,,,,
departure,active,dad,vvdn,1,26.0,2023-11-01t15:15:00.000,2023-11-01t15:15:00.000,2023-11-01t15:41:00.000,2023-11-01t15:41:00.000,2023-11-01t15:41:00.000,han,vvnb,t1,2023-11-01t16:35:00.000,2023-11-01t16:40:00.000,vietjet air,vj,vjc,512,vj512,vjc512,,,,,,,,5.0,,,,,,
departure,active,dad,vvdn,1,19.0,2023-11-01t15:20:00.000,2023-11-01t15:20:00.000,2023-11-01t15:38:00.000,2023-11-01t15:38:00.000,2023-11-01t15:38:00.000,sgn,vvts,1,2023-11-01t17:05:00.000,2023-11-01t16:46:00.000,cambodia angkor air,k6,khv,3131,k63131,khv3131,vietnam airlines,vn,hvn,131,vn131,hvn131,,,,,,,,
departure,active,dad,vvdn,1,19.0,2023-11-01t15:20:00.000,2023-11-01t15:20:00.000,2023-11-01t15:38:00.000,2023-11-01t15:38:00.000,2023-11-01t15:38:00.000,sgn,vvts,1,2023-11-01t17:05:00.000,2023-11-01t16:46:00.000,vietnam airlines,vn,hvn,131,vn131,hvn131,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,9.0,2023-11-01t15:40:00.000,2023-11-01t15:36:00.000,2023-11-01t15:48:00.000,2023-11-01t15:48:00.000,2023-11-01t15:48:00.000,hph,vvci,,2023-11-01t17:15:00.000,2023-11-01t16:42:00.000,vietnam airlines,vn,hvn,1672,vn1672,hvn1672,,,,,,,,,,,,,,
departure,active,dad,vvdn,2,1.0,2023-11-01t15:45:00.000,2023-11-01t15:32:00.000,2023-11-01t15:46:00.000,2023-11-01t15:46:00.000,2023-11-01t15:46:00.000,kul,wmkk,2,2023-11-01t19:40:00.000,2023-11-01t19:09:00.000,airasia,ak,axm,641,ak641,axm641,,,,,,,,,,,,,,
departure,active,dad,vvdn,2,10.0,2023-11-01t15:45:00.000,2023-11-01t15:45:00.000,2023-11-01t15:55:00.000,2023-11-01t15:55:00.000,2023-11-01t15:55:00.000,icn,rksi,2,2023-11-01t22:05:00.000,2023-11-01t21:56:00.000,delta air lines,dl,dal,9047,dl9047,dal9047,korean air,ke,kal,458,ke458,kal458,246,,1,,,,,
departure,active,dad,vvdn,2,10.0,2023-11-01t15:45:00.000,2023-11-01t15:45:00.000,2023-11-01t15:55:00.000,2023-11-01t15:55:00.000,2023-11-01t15:55:00.000,icn,rksi,2,2023-11-01t22:05:00.000,2023-11-01t21:56:00.000,vietnam airlines,vn,hvn,3442,vn3442,hvn3442,korean air,ke,kal,458,ke458,kal458,246,,1,,,,,
departure,active,dad,vvdn,2,10.0,2023-11-01t15:45:00.000,2023-11-01t15:45:00.000,2023-11-01t15:55:00.000,2023-11-01t15:55:00.000,2023-11-01t15:55:00.000,icn,rksi,2,2023-11-01t22:05:00.000,2023-11-01t21:56:00.000,korean air,ke,kal,458,ke458,kal458,,,,,,,246,,1,,,,,
departure,active,dad,vvdn,1,9.0,2023-11-01t15:50:00.000,2023-11-01t15:50:00.000,2023-11-01t15:58:00.000,2023-11-01t15:58:00.000,2023-11-01t15:58:00.000,han,vvnb,t1,2023-11-01t16:55:00.000,2023-11-01t17:01:00.000,cambodia angkor air,k6,khv,3174,k63174,khv3174,vietnam airlines,vn,hvn,174,vn174,hvn174,,6.0,,,,,,
departure,active,dad,vvdn,1,9.0,2023-11-01t15:50:00.000,2023-11-01t15:50:00.000,2023-11-01t15:58:00.000,2023-11-01t15:58:00.000,2023-11-01t15:58:00.000,han,vvnb,t1,2023-11-01t16:55:00.000,2023-11-01t17:01:00.000,vietnam airlines,vn,hvn,174,vn174,hvn174,,,,,,,,6.0,,,,,,
departure,unknown,dad,vvdn,1,,2023-11-01t16:30:00.000,,,,,sgn,vvts,1,2023-11-01t17:55:00.000,,bamboo airways,qh,bav,171,qh171,bav171,,,,,,,,,,,,,,
departure,active,dad,vvdn,2,11.0,2023-11-01t16:30:00.000,2023-11-01t16:21:00.000,2023-11-01t16:40:00.000,2023-11-01t16:40:00.000,2023-11-01t16:40:00.000,sin,wsss,2,2023-11-01t20:30:00.000,2023-11-01t20:05:00.000,lufthansa,lh,dlh,7203,lh7203,dlh7203,singapore airlines,sq,sia,173,sq173,sia173,,,33,,,,,
departure,active,dad,vvdn,2,11.0,2023-11-01t16:30:00.000,2023-11-01t16:21:00.000,2023-11-01t16:40:00.000,2023-11-01t16:40:00.000,2023-11-01t16:40:00.000,sin,wsss,2,2023-11-01t20:30:00.000,2023-11-01t20:05:00.000,swiss,lx,swr,9007,lx9007,swr9007,singapore airlines,sq,sia,173,sq173,sia173,,,33,,,,,
departure,active,dad,vvdn,2,11.0,2023-11-01t16:30:00.000,2023-11-01t16:21:00.000,2023-11-01t16:40:00.000,2023-11-01t16:40:00.000,2023-11-01t16:40:00.000,sin,wsss,2,2023-11-01t20:30:00.000,2023-11-01t20:05:00.000,air new zealand,nz,anz,3469,nz3469,anz3469,singapore airlines,sq,sia,173,sq173,sia173,,,33,,,,,
departure,active,dad,vvdn,2,11.0,2023-11-01t16:30:00.000,2023-11-01t16:21:00.000,2023-11-01t16:40:00.000,2023-11-01t16:40:00.000,2023-11-01t16:40:00.000,sin,wsss,2,2023-11-01t20:30:00.000,2023-11-01t20:05:00.000,virgin australia,va,voz,5487,va5487,voz5487,singapore airlines,sq,sia,173,sq173,sia173,,,33,,,,,
departure,active,dad,vvdn,2,11.0,2023-11-01t16:30:00.000,2023-11-01t16:21:00.000,2023-11-01t16:40:00.000,2023-11-01t16:40:00.000,2023-11-01t16:40:00.000,sin,wsss,2,2023-11-01t20:30:00.000,2023-11-01t20:05:00.000,singapore airlines,sq,sia,173,sq173,sia173,,,,,,,,,33,,,,,
departure,active,dad,vvdn,1,31.0,2023-11-01t16:40:00.000,2023-11-01t16:55:00.000,2023-11-01t17:10:00.000,2023-11-01t17:10:00.000,2023-11-01t17:10:00.000,sgn,vvts,1,2023-11-01t18:05:00.000,2023-11-01t18:14:00.000,jet linx aviation,jl,jtl,5760,jl5760,jtl5760,vietjet air,vj,vjc,633,vj633,vjc633,,9.0,,,,,,
departure,active,dad,vvdn,1,31.0,2023-11-01t16:40:00.000,2023-11-01t16:55:00.000,2023-11-01t17:10:00.000,2023-11-01t17:10:00.000,2023-11-01t17:10:00.000,sgn,vvts,1,2023-11-01t18:05:00.000,2023-11-01t18:14:00.000,,a1,a1,2633,a12633,a12633,vietjet air,vj,vjc,633,vj633,vjc633,,9.0,,,,,,
departure,active,dad,vvdn,1,31.0,2023-11-01t16:40:00.000,2023-11-01t16:55:00.000,2023-11-01t17:10:00.000,2023-11-01t17:10:00.000,2023-11-01t17:10:00.000,sgn,vvts,1,2023-11-01t18:05:00.000,2023-11-01t18:14:00.000,flexflight,w2,fxt,4633,w24633,fxt4633,vietjet air,vj,vjc,633,vj633,vjc633,,9.0,,,,,,
departure,active,dad,vvdn,1,31.0,2023-11-01t16:40:00.000,2023-11-01t16:55:00.000,2023-11-01t17:10:00.000,2023-11-01t17:10:00.000,2023-11-01t17:10:00.000,sgn,vvts,1,2023-11-01t18:05:00.000,2023-11-01t18:14:00.000,,h1,h1,4167,h14167,h14167,vietjet air,vj,vjc,633,vj633,vjc633,,9.0,,,,,,
departure,active,dad,vvdn,1,31.0,2023-11-01t16:40:00.000,2023-11-01t16:55:00.000,2023-11-01t17:10:00.000,2023-11-01t17:10:00.000,2023-11-01t17:10:00.000,sgn,vvts,1,2023-11-01t18:05:00.000,2023-11-01t18:14:00.000,vietjet air,vj,vjc,633,vj633,vjc633,,,,,,,,9.0,,,,,,
departure,active,dad,vvdn,2,,2023-11-01t16:40:00.000,2023-11-01t16:40:00.000,2023-11-01t16:34:00.000,2023-11-01t16:34:00.000,2023-11-01t16:34:00.000,tpe,rctp,1,2023-11-01t20:20:00.000,2023-11-01t19:44:00.000,bamboo airways,qh,bav,9550,qh9550,bav9550,,,,,,,b1r,,3b,,,,,
departure,active,dad,vvdn,2,13.0,2023-11-01t17:30:00.000,2023-11-01t17:30:00.000,2023-11-01t17:42:00.000,2023-11-01t17:42:00.000,2023-11-01t17:42:00.000,hkg,vhhh,1,2023-11-01t20:15:00.000,2023-11-01t20:01:00.000,,h1,h1,4000,h14000,h14000,vietjet air,vj,vjc,966,vj966,vjc966,,,2,,,,,
departure,active,dad,vvdn,2,13.0,2023-11-01t17:30:00.000,2023-11-01t17:30:00.000,2023-11-01t17:42:00.000,2023-11-01t17:42:00.000,2023-11-01t17:42:00.000,hkg,vhhh,1,2023-11-01t20:15:00.000,2023-11-01t20:01:00.000,,a1,a1,2966,a12966,a12966,vietjet air,vj,vjc,966,vj966,vjc966,,,2,,,,,
departure,active,dad,vvdn,2,13.0,2023-11-01t17:30:00.000,2023-11-01t17:30:00.000,2023-11-01t17:42:00.000,2023-11-01t17:42:00.000,2023-11-01t17:42:00.000,hkg,vhhh,1,2023-11-01t20:15:00.000,2023-11-01t20:01:00.000,flexflight,w2,fxt,4966,w24966,fxt4966,vietjet air,vj,vjc,966,vj966,vjc966,,,2,,,,,
departure,active,dad,vvdn,2,13.0,2023-11-01t17:30:00.000,2023-11-01t17:30:00.000,2023-11-01t17:42:00.000,2023-11-01t17:42:00.000,2023-11-01t17:42:00.000,hkg,vhhh,1,2023-11-01t20:15:00.000,2023-11-01t20:01:00.000,vietjet air,vj,vjc,966,vj966,vjc966,,,,,,,,,2,,,,,
departure,unknown,dad,vvdn,1,,2023-11-01t17:30:00.000,,,,,han,vvnb,1,2023-11-01t19:05:00.000,,cambodia angkor air,k6,khv,3178,k63178,khv3178,vietnam airlines,vn,hvn,178,vn178,hvn178,,,,,,,,
departure,unknown,dad,vvdn,1,,2023-11-01t17:30:00.000,,,,,han,vvnb,1,2023-11-01t19:05:00.000,,vietnam airlines,vn,hvn,178,vn178,hvn178,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,14.0,2023-11-01t17:35:00.000,2023-11-01t17:32:00.000,2023-11-01t17:49:00.000,2023-11-01t17:49:00.000,2023-11-01t17:49:00.000,sgn,vvts,1,2023-11-01t19:15:00.000,2023-11-01t18:56:00.000,ana,nh,ana,9733,nh9733,ana9733,vietnam airlines,vn,hvn,135,vn135,hvn135,,,,,,,,
departure,active,dad,vvdn,1,14.0,2023-11-01t17:35:00.000,2023-11-01t17:32:00.000,2023-11-01t17:49:00.000,2023-11-01t17:49:00.000,2023-11-01t17:49:00.000,sgn,vvts,1,2023-11-01t19:15:00.000,2023-11-01t18:56:00.000,cambodia angkor air,k6,khv,3135,k63135,khv3135,vietnam airlines,vn,hvn,135,vn135,hvn135,,,,,,,,
departure,active,dad,vvdn,1,14.0,2023-11-01t17:35:00.000,2023-11-01t17:32:00.000,2023-11-01t17:49:00.000,2023-11-01t17:49:00.000,2023-11-01t17:49:00.000,sgn,vvts,1,2023-11-01t19:15:00.000,2023-11-01t18:56:00.000,vietnam airlines,vn,hvn,135,vn135,hvn135,,,,,,,,,,,,,,
departure,active,dad,vvdn,2,38.0,2023-11-01t18:00:00.000,2023-11-01t18:00:00.000,2023-11-01t18:37:00.000,2023-11-01t18:37:00.000,2023-11-01t18:37:00.000,sai,vdsa,,2023-11-01t19:20:00.000,2023-11-01t20:07:00.000,vietnam airlines,vn,hvn,3829,vn3829,hvn3829,cambodia angkor air,k6,khv,841,k6841,khv841,,47.0,,,,,,
departure,active,dad,vvdn,2,38.0,2023-11-01t18:00:00.000,2023-11-01t18:00:00.000,2023-11-01t18:37:00.000,2023-11-01t18:37:00.000,2023-11-01t18:37:00.000,sai,vdsa,,2023-11-01t19:20:00.000,2023-11-01t20:07:00.000,cambodia angkor air,k6,khv,841,k6841,khv841,,,,,,,,47.0,,,,,,
departure,active,dad,vvdn,1,30.0,2023-11-01t18:00:00.000,2023-11-01t18:00:00.000,2023-11-01t18:29:00.000,2023-11-01t18:29:00.000,2023-11-01t18:29:00.000,hph,vvci,,2023-11-01t19:20:00.000,2023-11-01t19:22:00.000,,a1,a1,2722,a12722,a12722,vietjet air,vj,vjc,722,vj722,vjc722,,2.0,,,,,,
departure,active,dad,vvdn,1,30.0,2023-11-01t18:00:00.000,2023-11-01t18:00:00.000,2023-11-01t18:29:00.000,2023-11-01t18:29:00.000,2023-11-01t18:29:00.000,hph,vvci,,2023-11-01t19:20:00.000,2023-11-01t19:22:00.000,flexflight,w2,fxt,4722,w24722,fxt4722,vietjet air,vj,vjc,722,vj722,vjc722,,2.0,,,,,,
departure,active,dad,vvdn,1,30.0,2023-11-01t18:00:00.000,2023-11-01t18:00:00.000,2023-11-01t18:29:00.000,2023-11-01t18:29:00.000,2023-11-01t18:29:00.000,hph,vvci,,2023-11-01t19:20:00.000,2023-11-01t19:22:00.000,,h1,h1,4386,h14386,h14386,vietjet air,vj,vjc,722,vj722,vjc722,,2.0,,,,,,
departure,active,dad,vvdn,1,30.0,2023-11-01t18:00:00.000,2023-11-01t18:00:00.000,2023-11-01t18:29:00.000,2023-11-01t18:29:00.000,2023-11-01t18:29:00.000,hph,vvci,,2023-11-01t19:20:00.000,2023-11-01t19:22:00.000,vietjet air,vj,vjc,722,vj722,vjc722,,,,,,,,2.0,,,,,,
departure,unknown,dad,vvdn,2,,2023-11-01t18:00:00.000,,,,,can,zggg,2,2023-11-01t21:10:00.000,,vietnam airlines,vn,hvn,548,vn548,hvn548,,,,,,,,,,,,,,
departure,active,dad,vvdn,2,11.0,2023-11-01t18:10:00.000,2023-11-01t18:01:00.000,2023-11-01t18:21:00.000,2023-11-01t18:21:00.000,2023-11-01t18:21:00.000,hkg,vhhh,1,2023-11-01t21:00:00.000,2023-11-01t20:48:00.000,cathay pacific,cx,cpa,5559,cx5559,cpa5559,hong kong express,uo,hke,559,uo559,hke559,,,7,,,,,
departure,active,dad,vvdn,2,11.0,2023-11-01t18:10:00.000,2023-11-01t18:01:00.000,2023-11-01t18:21:00.000,2023-11-01t18:21:00.000,2023-11-01t18:21:00.000,hkg,vhhh,1,2023-11-01t21:00:00.000,2023-11-01t20:48:00.000,hong kong express,uo,hke,559,uo559,hke559,,,,,,,,,7,,,,,
departure,active,dad,vvdn,2,17.0,2023-11-01t18:10:00.000,2023-11-01t18:11:00.000,2023-11-01t18:26:00.000,2023-11-01t18:26:00.000,2023-11-01t18:26:00.000,bkk,vtbs,,2023-11-01t19:55:00.000,2023-11-01t19:43:00.000,vietjet air,vj,vjc,963,vj963,vjc963,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,,2023-11-01t18:15:00.000,,,,,sgn,vvts,1,2023-11-01t20:00:00.000,,cambodia angkor air,k6,khv,3139,k63139,khv3139,vietnam airlines,vn,hvn,139,vn139,hvn139,,,,,,,,
departure,active,dad,vvdn,1,,2023-11-01t18:15:00.000,,,,,sgn,vvts,1,2023-11-01t20:00:00.000,,vietnam airlines,vn,hvn,139,vn139,hvn139,,,,,,,,,,,,,,
departure,active,dad,vvdn,2,,2023-11-01t18:20:00.000,2023-11-01t18:00:00.000,2023-11-01t18:18:00.000,2023-11-01t18:18:00.000,2023-11-01t18:18:00.000,tpe,rctp,1,2023-11-01t22:00:00.000,2023-11-01t21:39:00.000,starlux,jx,sjx,704,jx704,sjx704,,,,,,,b1r,,2,,,,,
departure,active,dad,vvdn,1,17.0,2023-11-01t18:25:00.000,2023-11-01t18:20:00.000,2023-11-01t18:41:00.000,2023-11-01t18:41:00.000,2023-11-01t18:41:00.000,han,vvnb,t1,2023-11-01t19:55:00.000,2023-11-01t19:48:00.000,cambodia angkor air,k6,khv,3182,k63182,khv3182,vietnam airlines,vn,hvn,182,vn182,hvn182,,,,,,,,
departure,active,dad,vvdn,1,17.0,2023-11-01t18:25:00.000,2023-11-01t18:20:00.000,2023-11-01t18:41:00.000,2023-11-01t18:41:00.000,2023-11-01t18:41:00.000,han,vvnb,t1,2023-11-01t19:55:00.000,2023-11-01t19:48:00.000,vietnam airlines,vn,hvn,182,vn182,hvn182,,,,,,,,,,,,,,
departure,active,dad,vvdn,,5.0,2023-11-01t18:40:00.000,2023-11-01t18:40:00.000,2023-11-01t18:45:00.000,2023-11-01t18:45:00.000,2023-11-01t18:45:00.000,tpe,rctp,1,2023-11-01t22:30:00.000,2023-11-01t22:02:00.000,tigerair taiwan,it,ttw,552,it552,ttw552,,,,,,,b4,,6,,,,,
departure,active,dad,vvdn,2,9.0,2023-11-01t18:50:00.000,2023-11-01t18:50:00.000,2023-11-01t18:58:00.000,2023-11-01t18:58:00.000,2023-11-01t18:58:00.000,dmk,vtbd,1,2023-11-01t20:35:00.000,2023-11-01t20:15:00.000,thai airasia,fd,aiq,639,fd639,aiq639,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,5.0,2023-11-01t19:20:00.000,2023-11-01t19:15:00.000,2023-11-01t19:25:00.000,2023-11-01t19:25:00.000,2023-11-01t19:25:00.000,sgn,vvts,1,2023-11-01t20:35:00.000,2023-11-01t20:22:00.000,vietjet air,vj,vjc,635,vj635,vjc635,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,12.0,2023-11-01t19:25:00.000,,2023-11-01t19:36:00.000,2023-11-01t19:36:00.000,2023-11-01t19:36:00.000,han,vvnb,t1,2023-11-01t20:55:00.000,2023-11-01t20:39:00.000,vietnam airlines,vn,hvn,186,vn186,hvn186,,,,,,,,,,,,,,
departure,unknown,dad,vvdn,1,,2023-11-01t19:50:00.000,,,,,han,vvnb,1,2023-11-01t21:20:00.000,,cambodia angkor air,k6,khv,3190,k63190,khv3190,vietnam airlines,vn,hvn,190,vn190,hvn190,,,,,,,,
departure,unknown,dad,vvdn,1,,2023-11-01t19:50:00.000,,,,,han,vvnb,1,2023-11-01t21:20:00.000,,vietnam airlines,vn,hvn,190,vn190,hvn190,,,,,,,,,,,,,,
departure,active,dad,vvdn,,18.0,2023-11-01t19:55:00.000,2023-11-01t19:55:00.000,2023-11-01t20:12:00.000,2023-11-01t20:12:00.000,2023-11-01t20:12:00.000,han,vvnb,t1,2023-11-01t21:15:00.000,2023-11-01t21:13:00.000,vietravel airlines,vu,vag,658,vu658,vag658,,,,,,,,,,,,,,
departure,active,dad,vvdn,1,35.0,2023-11-01t20:10:00.000,2023-11-01t20:30:00.000,2023-11-01t20:44:00.000,2023-11-01t20:44:00.000,2023-11-01t20:44:00.000,han,vvnb,t1,2023-11-01t21:30:00.000,2023-11-01t21:43:00.000,,a1,a1,2516,a12516,a12516,vietjet air,vj,vjc,516,vj516,vjc516,,13.0,,,,,,
departure,active,dad,vvdn,1,35.0,2023-11-01t20:10:00.000,2023-11-01t20:30:00.000,2023-11-01t20:44:00.000,2023-11-01t20:44:00.000,2023-11-01t20:44:00.000,han,vvnb,t1,2023-11-01t21:30:00.000,2023-11-01t21:43:00.000,flexflight,w2,fxt,4516,w24516,fxt4516,vietjet air,vj,vjc,516,vj516,vjc516,,13.0,,,,,,
