error,type,status,departure.iataCode,departure.icaoCode,departure.terminal,departure.scheduledTime,departure.estimatedTime,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,departure.delay,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.estimatedTime,arrival.delay,departure.gate,arrival.gate,arrival.terminal,arrival.baggage
date_from < 1 year from current date!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,arrival,landed,sgn,vvts,1,2024-01-26t10:15:00.000,2024-01-26t10:15:00.000,pqc,vvpq,2024-01-26t11:15:00.000,flexflight,w2,fxt,4323,w24323,fxt4323,vietjet air,vj,vjc,323,vj323,vjc323,17.0,2024-01-26t10:31:00.000,2024-01-26t10:31:00.000,2024-01-26t10:31:00.000,2024-01-26t11:10:00.000,2024-01-26t11:10:00.000,2024-01-26t11:10:00.000,2024-01-26t11:07:00.000,,,,,
,arrival,landed,sgn,vvts,1,2024-01-26t10:15:00.000,2024-01-26t10:15:00.000,pqc,vvpq,2024-01-26t11:15:00.000,,h1,h1,4394,h14394,h14394,vietjet air,vj,vjc,323,vj323,vjc323,17.0,2024-01-26t10:31:00.000,2024-01-26t10:31:00.000,2024-01-26t10:31:00.000,2024-01-26t11:10:00.000,2024-01-26t11:10:00.000,2024-01-26t11:10:00.000,2024-01-26t11:07:00.000,,,,,
,arrival,landed,sgn,vvts,1,2024-01-26t10:15:00.000,2024-01-26t10:15:00.000,pqc,vvpq,2024-01-26t11:15:00.000,vietjet air,vj,vjc,323,vj323,vjc323,,,,,,,17.0,2024-01-26t10:31:00.000,2024-01-26t10:31:00.000,2024-01-26t10:31:00.000,2024-01-26t11:10:00.000,2024-01-26t11:10:00.000,2024-01-26t11:10:00.000,2024-01-26t11:07:00.000,,,,,
,arrival,landed,sgn,vvts,1,2024-01-26t10:50:00.000,2024-01-26t10:50:00.000,pqc,vvpq,2024-01-26t12:10:00.000,vietnam airlines,vn,hvn,1825,vn1825,hvn1825,,,,,,,10.0,2024-01-26t10:59:00.000,2024-01-26t10:59:00.000,2024-01-26t10:59:00.000,2024-01-26t11:34:00.000,2024-01-26t11:34:00.000,2024-01-26t11:34:00.000,2024-01-26t11:31:00.000,,,,,
,arrival,landed,han,vvnb,t1,2024-01-26t10:50:00.000,2024-01-26t11:15:00.000,pqc,vvpq,2024-01-26t12:55:00.000,,a1,a1,2453,a12453,a12453,vietjet air,vj,vjc,453,vj453,vjc453,58.0,2024-01-26t11:48:00.000,2024-01-26t11:48:00.000,2024-01-26t11:48:00.000,,,,2024-01-26t13:43:00.000,48.0,,,,
,arrival,landed,han,vvnb,t1,2024-01-26t10:50:00.000,2024-01-26t11:15:00.000,pqc,vvpq,2024-01-26t12:55:00.000,flexflight,w2,fxt,4453,w24453,fxt4453,vietjet air,vj,vjc,453,vj453,vjc453,58.0,2024-01-26t11:48:00.000,2024-01-26t11:48:00.000,2024-01-26t11:48:00.000,,,,2024-01-26t13:43:00.000,48.0,,,,
,arrival,landed,han,vvnb,t1,2024-01-26t10:50:00.000,2024-01-26t11:15:00.000,pqc,vvpq,2024-01-26t12:55:00.000,,h1,h1,4494,h14494,h14494,vietjet air,vj,vjc,453,vj453,vjc453,58.0,2024-01-26t11:48:00.000,2024-01-26t11:48:00.000,2024-01-26t11:48:00.000,,,,2024-01-26t13:43:00.000,48.0,,,,
,arrival,landed,han,vvnb,t1,2024-01-26t10:50:00.000,2024-01-26t11:15:00.000,pqc,vvpq,2024-01-26t12:55:00.000,vietjet air,vj,vjc,453,vj453,vjc453,,,,,,,58.0,2024-01-26t11:48:00.000,2024-01-26t11:48:00.000,2024-01-26t11:48:00.000,,,,2024-01-26t13:43:00.000,48.0,,,,
,arrival,landed,prg,lkpr,1,2024-01-25t20:20:00.000,2024-01-25t20:56:00.000,pqc,vvpq,2024-01-26t13:05:00.000,world2fly,2w,wfl,8623,2w8623,wfl8623,,,,,,,38.0,2024-01-25t20:57:00.000,2024-01-25t20:57:00.000,2024-01-25t20:57:00.000,2024-01-26t12:34:00.000,2024-01-26t12:34:00.000,2024-01-26t12:34:00.000,2024-01-26t12:37:00.000,,b8,,,41
,arrival,landed,sgn,vvts,1,2024-01-26t12:20:00.000,2024-01-26t12:20:00.000,pqc,vvpq,2024-01-26t13:20:00.000,,a1,a1,2325,a12325,a12325,vietjet air,vj,vjc,325,vj325,vjc325,23.0,2024-01-26t12:43:00.000,2024-01-26t12:43:00.000,2024-01-26t12:43:00.000,2024-01-26t13:21:00.000,2024-01-26t13:21:00.000,2024-01-26t13:21:00.000,2024-01-26t13:19:00.000,2.0,,,,
,arrival,landed,sgn,vvts,1,2024-01-26t12:20:00.000,2024-01-26t12:20:00.000,pqc,vvpq,2024-01-26t13:20:00.000,flexflight,w2,fxt,4325,w24325,fxt4325,vietjet air,vj,vjc,325,vj325,vjc325,23.0,2024-01-26t12:43:00.000,2024-01-26t12:43:00.000,2024-01-26t12:43:00.000,2024-01-26t13:21:00.000,2024-01-26t13:21:00.000,2024-01-26t13:21:00.000,2024-01-26t13:19:00.000,2.0,,,,
,arrival,landed,sgn,vvts,1,2024-01-26t12:20:00.000,2024-01-26t12:20:00.000,pqc,vvpq,2024-01-26t13:20:00.000,,h1,h1,4322,h14322,h14322,vietjet air,vj,vjc,325,vj325,vjc325,23.0,2024-01-26t12:43:00.000,2024-01-26t12:43:00.000,2024-01-26t12:43:00.000,2024-01-26t13:21:00.000,2024-01-26t13:21:00.000,2024-01-26t13:21:00.000,2024-01-26t13:19:00.000,2.0,,,,
,arrival,landed,sgn,vvts,1,2024-01-26t12:20:00.000,2024-01-26t12:20:00.000,pqc,vvpq,2024-01-26t13:20:00.000,vietjet air,vj,vjc,325,vj325,vjc325,,,,,,,23.0,2024-01-26t12:43:00.000,2024-01-26t12:43:00.000,2024-01-26t12:43:00.000,2024-01-26t13:21:00.000,2024-01-26t13:21:00.000,2024-01-26t13:21:00.000,2024-01-26t13:19:00.000,2.0,,,,
,arrival,landed,kul,wmkk,2,2024-01-26t12:50:00.000,2024-01-26t12:56:00.000,pqc,vvpq,2024-01-26t13:35:00.000,airasia,ak,axm,545,ak545,axm545,,,,,,,24.0,2024-01-26t13:13:00.000,2024-01-26t13:13:00.000,2024-01-26t13:13:00.000,2024-01-26t13:32:00.000,2024-01-26t13:32:00.000,2024-01-26t13:32:00.000,2024-01-26t13:35:00.000,,l6,8,,
,arrival,landed,sgn,vvts,1,2024-01-26t12:30:00.000,2024-01-26t12:30:00.000,pqc,vvpq,2024-01-26t13:35:00.000,jsc avion express,x9,nvd,6517,x96517,nvd6517,,,,,,,83.0,2024-01-26t13:52:00.000,2024-01-26t13:52:00.000,2024-01-26t13:52:00.000,,,,2024-01-26t14:28:00.000,53.0,,,,
,arrival,landed,han,vvnb,t1,2024-01-26t12:15:00.000,2024-01-26t12:15:00.000,pqc,vvpq,2024-01-26t14:15:00.000,,a1,a1,2457,a12457,a12457,vietjet air,vj,vjc,457,vj457,vjc457,46.0,2024-01-26t13:01:00.000,2024-01-26t13:01:00.000,2024-01-26t13:01:00.000,2024-01-26t14:52:00.000,2024-01-26t14:52:00.000,2024-01-26t14:52:00.000,2024-01-26t14:49:00.000,38.0,,,,
,arrival,landed,han,vvnb,t1,2024-01-26t12:15:00.000,2024-01-26t12:15:00.000,pqc,vvpq,2024-01-26t14:15:00.000,flexflight,w2,fxt,4457,w24457,fxt4457,vietjet air,vj,vjc,457,vj457,vjc457,46.0,2024-01-26t13:01:00.000,2024-01-26t13:01:00.000,2024-01-26t13:01:00.000,2024-01-26t14:52:00.000,2024-01-26t14:52:00.000,2024-01-26t14:52:00.000,2024-01-26t14:49:00.000,38.0,,,,
,arrival,landed,han,vvnb,t1,2024-01-26t12:15:00.000,2024-01-26t12:15:00.000,pqc,vvpq,2024-01-26t14:15:00.000,,h1,h1,4493,h14493,h14493,vietjet air,vj,vjc,457,vj457,vjc457,46.0,2024-01-26t13:01:00.000,2024-01-26t13:01:00.000,2024-01-26t13:01:00.000,2024-01-26t14:52:00.000,2024-01-26t14:52:00.000,2024-01-26t14:52:00.000,2024-01-26t14:49:00.000,38.0,,,,
,arrival,landed,han,vvnb,t1,2024-01-26t12:15:00.000,2024-01-26t12:15:00.000,pqc,vvpq,2024-01-26t14:15:00.000,vietjet air,vj,vjc,457,vj457,vjc457,,,,,,,46.0,2024-01-26t13:01:00.000,2024-01-26t13:01:00.000,2024-01-26t13:01:00.000,2024-01-26t14:52:00.000,2024-01-26t14:52:00.000,2024-01-26t14:52:00.000,2024-01-26t14:49:00.000,38.0,,,,
,arrival,unknown,sgn,vvts,1,2024-01-26t13:20:00.000,2024-01-26t13:20:00.000,pqc,vvpq,2024-01-26t14:35:00.000,jsc avion express,x9,nvd,1827,x91827,nvd1827,,,,,,,,,,,,,,,,,,,
,arrival,landed,ubn,zmck,,2024-01-26t09:00:00.000,,pqc,vvpq,2024-01-26t15:00:00.000,aero mongolia,m0,mng,9203,m09203,mng9203,,,,,,,308.0,2024-01-26t14:07:00.000,2024-01-26t14:07:00.000,2024-01-26t14:07:00.000,,,,2024-01-26t19:09:00.000,250.0,,,,
,arrival,landed,sgn,vvts,1,2024-01-26t15:30:00.000,2024-01-26t15:30:00.000,pqc,vvpq,2024-01-26t16:35:00.000,,a1,a1,2329,a12329,a12329,freebird airlines,fh,fhy,329,fh329,fhy329,25.0,2024-01-26t15:55:00.000,2024-01-26t15:55:00.000,2024-01-26t15:55:00.000,2024-01-26t16:33:00.000,2024-01-26t16:33:00.000,2024-01-26t16:33:00.000,2024-01-26t16:36:00.000,,,,,
,arrival,landed,sgn,vvts,1,2024-01-26t15:30:00.000,2024-01-26t15:30:00.000,pqc,vvpq,2024-01-26t16:35:00.000,flexflight,w2,fxt,4329,w24329,fxt4329,freebird airlines,fh,fhy,329,fh329,fhy329,25.0,2024-01-26t15:55:00.000,2024-01-26t15:55:00.000,2024-01-26t15:55:00.000,2024-01-26t16:33:00.000,2024-01-26t16:33:00.000,2024-01-26t16:33:00.000,2024-01-26t16:36:00.000,,,,,
,arrival,landed,sgn,vvts,1,2024-01-26t15:30:00.000,2024-01-26t15:30:00.000,pqc,vvpq,2024-01-26t16:35:00.000,,h1,h1,4232,h14232,h14232,freebird airlines,fh,fhy,329,fh329,fhy329,25.0,2024-01-26t15:55:00.000,2024-01-26t15:55:00.000,2024-01-26t15:55:00.000,2024-01-26t16:33:00.000,2024-01-26t16:33:00.000,2024-01-26t16:33:00.000,2024-01-26t16:36:00.000,,,,,
,arrival,landed,sgn,vvts,1,2024-01-26t15:30:00.000,2024-01-26t15:30:00.000,pqc,vvpq,2024-01-26t16:35:00.000,freebird airlines,fh,fhy,329,fh329,fhy329,,,,,,,25.0,2024-01-26t15:55:00.000,2024-01-26t15:55:00.000,2024-01-26t15:55:00.000,2024-01-26t16:33:00.000,2024-01-26t16:33:00.000,2024-01-26t16:33:00.000,2024-01-26t16:36:00.000,,,,,
,arrival,landed,sgn,vvts,1,2024-01-26t15:35:00.000,2024-01-26t15:41:00.000,pqc,vvpq,2024-01-26t16:45:00.000,vietnam airlines,vn,hvn,1829,vn1829,hvn1829,,,,,,,27.0,2024-01-26t16:01:00.000,2024-01-26t16:01:00.000,2024-01-26t16:01:00.000,2024-01-26t16:41:00.000,2024-01-26t16:41:00.000,2024-01-26t16:41:00.000,,,,,,
,arrival,landed,tpe,rctp,1,2024-01-26t14:00:00.000,2024-01-26t14:00:00.000,pqc,vvpq,2024-01-26t16:50:00.000,,h1,h1,4272,h14272,h14272,vietjet air,vj,vjc,845,vj845,vjc845,6.0,2024-01-26t14:05:00.000,2024-01-26t14:05:00.000,2024-01-26t14:05:00.000,2024-01-26t16:47:00.000,2024-01-26t16:47:00.000,2024-01-26t16:47:00.000,2024-01-26t16:46:00.000,,b9,,,
,arrival,landed,tpe,rctp,1,2024-01-26t14:00:00.000,2024-01-26t14:00:00.000,pqc,vvpq,2024-01-26t16:50:00.000,,a1,a1,2845,a12845,a12845,vietjet air,vj,vjc,845,vj845,vjc845,6.0,2024-01-26t14:05:00.000,2024-01-26t14:05:00.000,2024-01-26t14:05:00.000,2024-01-26t16:47:00.000,2024-01-26t16:47:00.000,2024-01-26t16:47:00.000,2024-01-26t16:46:00.000,,b9,,,
,arrival,landed,tpe,rctp,1,2024-01-26t14:00:00.000,2024-01-26t14:00:00.000,pqc,vvpq,2024-01-26t16:50:00.000,flexflight,w2,fxt,4845,w24845,fxt4845,vietjet air,vj,vjc,845,vj845,vjc845,6.0,2024-01-26t14:05:00.000,2024-01-26t14:05:00.000,2024-01-26t14:05:00.000,2024-01-26t16:47:00.000,2024-01-26t16:47:00.000,2024-01-26t16:47:00.000,2024-01-26t16:46:00.000,,b9,,,
,arrival,landed,tpe,rctp,1,2024-01-26t14:00:00.000,2024-01-26t14:00:00.000,pqc,vvpq,2024-01-26t16:50:00.000,vietjet air,vj,vjc,845,vj845,vjc845,,,,,,,6.0,2024-01-26t14:05:00.000,2024-01-26t14:05:00.000,2024-01-26t14:05:00.000,2024-01-26t16:47:00.000,2024-01-26t16:47:00.000,2024-01-26t16:47:00.000,2024-01-26t16:46:00.000,,b9,,,
,arrival,unknown,sgn,vvts,,2024-01-26t17:05:00.000,,pqc,vvpq,2024-01-26t18:10:00.000,vietravel airlines,vu,vag,303,vu303,vag303,,,,,,,,,,,,,,,,,,,
,arrival,landed,hph,vvci,,2024-01-26t16:50:00.000,,pqc,vvpq,2024-01-26t18:55:00.000,,a1,a1,2767,a12767,a12767,vietjet air,vj,vjc,767,vj767,vjc767,17.0,2024-01-26t17:07:00.000,2024-01-26t17:07:00.000,2024-01-26t17:07:00.000,2024-01-26t18:53:00.000,2024-01-26t18:53:00.000,2024-01-26t18:53:00.000,2024-01-26t18:59:00.000,,,,,
,arrival,landed,hph,vvci,,2024-01-26t16:50:00.000,,pqc,vvpq,2024-01-26t18:55:00.000,flexflight,w2,fxt,4767,w24767,fxt4767,vietjet air,vj,vjc,767,vj767,vjc767,17.0,2024-01-26t17:07:00.000,2024-01-26t17:07:00.000,2024-01-26t17:07:00.000,2024-01-26t18:53:00.000,2024-01-26t18:53:00.000,2024-01-26t18:53:00.000,2024-01-26t18:59:00.000,,,,,
,arrival,landed,hph,vvci,,2024-01-26t16:50:00.000,,pqc,vvpq,2024-01-26t18:55:00.000,,h1,h1,4498,h14498,h14498,vietjet air,vj,vjc,767,vj767,vjc767,17.0,2024-01-26t17:07:00.000,2024-01-26t17:07:00.000,2024-01-26t17:07:00.000,2024-01-26t18:53:00.000,2024-01-26t18:53:00.000,2024-01-26t18:53:00.000,2024-01-26t18:59:00.000,,,,,
,arrival,landed,hph,vvci,,2024-01-26t16:50:00.000,,pqc,vvpq,2024-01-26t18:55:00.000,vietjet air,vj,vjc,767,vj767,vjc767,,,,,,,17.0,2024-01-26t17:07:00.000,2024-01-26t17:07:00.000,2024-01-26t17:07:00.000,2024-01-26t18:53:00.000,2024-01-26t18:53:00.000,2024-01-26t18:53:00.000,2024-01-26t18:59:00.000,,,,,
,arrival,landed,sgn,vvts,1,2024-01-26t18:35:00.000,2024-01-26t18:35:00.000,pqc,vvpq,2024-01-26t19:50:00.000,vietnam airlines,vn,hvn,1835,vn1835,hvn1835,,,,,,,28.0,2024-01-26t19:02:00.000,2024-01-26t19:02:00.000,2024-01-26t19:02:00.000,2024-01-26t19:35:00.000,2024-01-26t19:35:00.000,2024-01-26t19:35:00.000,2024-01-26t19:33:00.000,,,,,
,arrival,landed,icn,rksi,2,2024-01-26t15:45:00.000,2024-01-26t16:03:00.000,pqc,vvpq,2024-01-26t19:50:00.000,delta air lines,dl,dal,7865,dl7865,dal7865,korean air,ke,kal,487,ke487,kal487,37.0,2024-01-26t16:22:00.000,2024-01-26t16:22:00.000,2024-01-26t16:22:00.000,2024-01-26t20:14:00.000,2024-01-26t20:14:00.000,2024-01-26t20:14:00.000,2024-01-26t20:11:00.000,24.0,242,,,
,arrival,landed,icn,rksi,2,2024-01-26t15:45:00.000,2024-01-26t16:03:00.000,pqc,vvpq,2024-01-26t19:50:00.000,vietnam airlines,vn,hvn,3467,vn3467,hvn3467,korean air,ke,kal,487,ke487,kal487,37.0,2024-01-26t16:22:00.000,2024-01-26t16:22:00.000,2024-01-26t16:22:00.000,2024-01-26t20:14:00.000,2024-01-26t20:14:00.000,2024-01-26t20:14:00.000,2024-01-26t20:11:00.000,24.0,242,,,
,arrival,landed,icn,rksi,2,2024-01-26t15:45:00.000,2024-01-26t16:03:00.000,pqc,vvpq,2024-01-26t19:50:00.000,korean air,ke,kal,487,ke487,kal487,,,,,,,37.0,2024-01-26t16:22:00.000,2024-01-26t16:22:00.000,2024-01-26t16:22:00.000,2024-01-26t20:14:00.000,2024-01-26t20:14:00.000,2024-01-26t20:14:00.000,2024-01-26t20:11:00.000,24.0,242,,,
,arrival,landed,icn,rksi,2,2024-01-26t17:25:00.000,2024-01-26t17:25:00.000,pqc,vvpq,2024-01-26t21:20:00.000,jin air,lj,jna,37,lj37,jna37,,,,,,,17.0,2024-01-26t17:41:00.000,2024-01-26t17:41:00.000,2024-01-26t17:41:00.000,2024-01-26t21:32:00.000,2024-01-26t21:32:00.000,2024-01-26t21:32:00.000,2024-01-26t21:30:00.000,12.0,250,,,
,arrival,landed,sgn,vvts,1,2024-01-26t21:35:00.000,2024-01-26t21:35:00.000,pqc,vvpq,2024-01-26t22:40:00.000,,h1,h1,2182,h12182,h12182,vietjet air,vj,vjc,1327,vj1327,vjc1327,13.0,2024-01-26t21:47:00.000,2024-01-26t21:47:00.000,2024-01-26t21:47:00.000,2024-01-26t22:20:00.000,2024-01-26t22:20:00.000,2024-01-26t22:20:00.000,2024-01-26t22:18:00.000,,,,,
,arrival,landed,sgn,vvts,1,2024-01-26t21:35:00.000,2024-01-26t21:35:00.000,pqc,vvpq,2024-01-26t22:40:00.000,flexflight,w2,fxt,3327,w23327,fxt3327,vietjet air,vj,vjc,1327,vj1327,vjc1327,13.0,2024-01-26t21:47:00.000,2024-01-26t21:47:00.000,2024-01-26t21:47:00.000,2024-01-26t22:20:00.000,2024-01-26t22:20:00.000,2024-01-26t22:20:00.000,2024-01-26t22:18:00.000,,,,,
,arrival,landed,sgn,vvts,1,2024-01-26t21:35:00.000,2024-01-26t21:35:00.000,pqc,vvpq,2024-01-26t22:40:00.000,,a1,a1,4327,a14327,a14327,vietjet air,vj,vjc,1327,vj1327,vjc1327,13.0,2024-01-26t21:47:00.000,2024-01-26t21:47:00.000,2024-01-26t21:47:00.000,2024-01-26t22:20:00.000,2024-01-26t22:20:00.000,2024-01-26t22:20:00.000,2024-01-26t22:18:00.000,,,,,
,arrival,landed,sgn,vvts,1,2024-01-26t21:35:00.000,2024-01-26t21:35:00.000,pqc,vvpq,2024-01-26t22:40:00.000,vietjet air,vj,vjc,1327,vj1327,vjc1327,,,,,,,13.0,2024-01-26t21:47:00.000,2024-01-26t21:47:00.000,2024-01-26t21:47:00.000,2024-01-26t22:20:00.000,2024-01-26t22:20:00.000,2024-01-26t22:20:00.000,2024-01-26t22:18:00.000,,,,,
,arrival,landed,icn,rksi,1,2024-01-26t20:35:00.000,2024-01-26t20:35:00.000,pqc,vvpq,2024-01-27t00:50:00.000,,h1,h1,9954,h19954,h19954,jeju air,7c,jja,4103,7c4103,jja4103,27.0,2024-01-26t21:02:00.000,2024-01-26t21:02:00.000,2024-01-26t21:02:00.000,,,,2024-01-27t01:02:00.000,12.0,45,,,
,arrival,landed,icn,rksi,1,2024-01-26t20:35:00.000,2024-01-26t20:35:00.000,pqc,vvpq,2024-01-27t00:50:00.000,jeju air,7c,jja,4103,7c4103,jja4103,,,,,,,27.0,2024-01-26t21:02:00.000,2024-01-26t21:02:00.000,2024-01-26t21:02:00.000,,,,2024-01-27t01:02:00.000,12.0,45,,,
,arrival,landed,icn,rksi,1,2024-01-27t01:45:00.000,2024-01-27t01:45:00.000,pqc,vvpq,2024-01-27t05:35:00.000,,a1,a1,2975,a12975,a12975,vietjet air,vj,vjc,975,vj975,vjc975,19.0,2024-01-27t02:03:00.000,2024-01-27t02:03:00.000,2024-01-27t02:03:00.000,2024-01-27t05:51:00.000,2024-01-27t05:51:00.000,2024-01-27t05:51:00.000,2024-01-27t05:54:00.000,17.0,110,,,
,arrival,landed,icn,rksi,1,2024-01-27t01:45:00.000,2024-01-27t01:45:00.000,pqc,vvpq,2024-01-27t05:35:00.000,flexflight,w2,fxt,4975,w24975,fxt4975,vietjet air,vj,vjc,975,vj975,vjc975,19.0,2024-01-27t02:03:00.000,2024-01-27t02:03:00.000,2024-01-27t02:03:00.000,2024-01-27t05:51:00.000,2024-01-27t05:51:00.000,2024-01-27t05:51:00.000,2024-01-27t05:54:00.000,17.0,110,,,
,arrival,landed,icn,rksi,1,2024-01-27t01:45:00.000,2024-01-27t01:45:00.000,pqc,vvpq,2024-01-27t05:35:00.000,,h1,h1,4540,h14540,h14540,vietjet air,vj,vjc,975,vj975,vjc975,19.0,2024-01-27t02:03:00.000,2024-01-27t02:03:00.000,2024-01-27t02:03:00.000,2024-01-27t05:51:00.000,2024-01-27t05:51:00.000,2024-01-27t05:51:00.000,2024-01-27t05:54:00.000,17.0,110,,,
,arrival,landed,icn,rksi,1,2024-01-27t01:45:00.000,2024-01-27t01:45:00.000,pqc,vvpq,2024-01-27t05:35:00.000,vietjet air,vj,vjc,975,vj975,vjc975,,,,,,,19.0,2024-01-27t02:03:00.000,2024-01-27t02:03:00.000,2024-01-27t02:03:00.000,2024-01-27t05:51:00.000,2024-01-27t05:51:00.000,2024-01-27t05:51:00.000,2024-01-27t05:54:00.000,17.0,110,,,
,arrival,landed,icn,rksi,1,2024-01-27t02:10:00.000,2024-01-27t02:10:00.000,pqc,vvpq,2024-01-27t06:10:00.000,,a1,a1,2979,a12979,a12979,vietjet air,vj,vjc,979,vj979,vjc979,13.0,2024-01-27t02:22:00.000,2024-01-27t02:22:00.000,2024-01-27t02:22:00.000,2024-01-27t06:08:00.000,2024-01-27t06:08:00.000,2024-01-27t06:08:00.000,2024-01-27t06:04:00.000,,109,,,
,arrival,landed,icn,rksi,1,2024-01-27t02:10:00.000,2024-01-27t02:10:00.000,pqc,vvpq,2024-01-27t06:10:00.000,flexflight,w2,fxt,4979,w24979,fxt4979,vietjet air,vj,vjc,979,vj979,vjc979,13.0,2024-01-27t02:22:00.000,2024-01-27t02:22:00.000,2024-01-27t02:22:00.000,2024-01-27t06:08:00.000,2024-01-27t06:08:00.000,2024-01-27t06:08:00.000,2024-01-27t06:04:00.000,,109,,,
,arrival,landed,icn,rksi,1,2024-01-27t02:10:00.000,2024-01-27t02:10:00.000,pqc,vvpq,2024-01-27t06:10:00.000,,h1,h1,4150,h14150,h14150,vietjet air,vj,vjc,979,vj979,vjc979,13.0,2024-01-27t02:22:00.000,2024-01-27t02:22:00.000,2024-01-27t02:22:00.000,2024-01-27t06:08:00.000,2024-01-27t06:08:00.000,2024-01-27t06:08:00.000,2024-01-27t06:04:00.000,,109,,,
,arrival,landed,icn,rksi,1,2024-01-27t02:10:00.000,2024-01-27t02:10:00.000,pqc,vvpq,2024-01-27t06:10:00.000,vietjet air,vj,vjc,979,vj979,vjc979,,,,,,,13.0,2024-01-27t02:22:00.000,2024-01-27t02:22:00.000,2024-01-27t02:22:00.000,2024-01-27t06:08:00.000,2024-01-27t06:08:00.000,2024-01-27t06:08:00.000,2024-01-27t06:04:00.000,,109,,,
,arrival,landed,sgn,vvts,1,2024-01-27t06:25:00.000,2024-01-27t06:24:00.000,pqc,vvpq,2024-01-27t07:25:00.000,,a1,a1,2321,a12321,a12321,vietjet air,vj,vjc,321,vj321,vjc321,14.0,2024-01-27t06:39:00.000,2024-01-27t06:39:00.000,2024-01-27t06:39:00.000,2024-01-27t07:14:00.000,2024-01-27t07:14:00.000,2024-01-27t07:14:00.000,,,,,,
,arrival,landed,sgn,vvts,1,2024-01-27t06:25:00.000,2024-01-27t06:24:00.000,pqc,vvpq,2024-01-27t07:25:00.000,flexflight,w2,fxt,4321,w24321,fxt4321,vietjet air,vj,vjc,321,vj321,vjc321,14.0,2024-01-27t06:39:00.000,2024-01-27t06:39:00.000,2024-01-27t06:39:00.000,2024-01-27t07:14:00.000,2024-01-27t07:14:00.000,2024-01-27t07:14:00.000,,,,,,
,arrival,landed,sgn,vvts,1,2024-01-27t06:25:00.000,2024-01-27t06:24:00.000,pqc,vvpq,2024-01-27t07:25:00.000,,h1,h1,4318,h14318,h14318,vietjet air,vj,vjc,321,vj321,vjc321,14.0,2024-01-27t06:39:00.000,2024-01-27t06:39:00.000,2024-01-27t06:39:00.000,2024-01-27t07:14:00.000,2024-01-27t07:14:00.000,2024-01-27t07:14:00.000,,,,,,
,arrival,landed,sgn,vvts,1,2024-01-27t06:25:00.000,2024-01-27t06:24:00.000,pqc,vvpq,2024-01-27t07:25:00.000,vietjet air,vj,vjc,321,vj321,vjc321,,,,,,,14.0,2024-01-27t06:39:00.000,2024-01-27t06:39:00.000,2024-01-27t06:39:00.000,2024-01-27t07:14:00.000,2024-01-27t07:14:00.000,2024-01-27t07:14:00.000,,,,,,
,arrival,landed,sgn,vvts,1,2024-01-27t06:35:00.000,2024-01-27t06:35:00.000,pqc,vvpq,2024-01-27t08:00:00.000,vietnam airlines,vn,hvn,1821,vn1821,hvn1821,,,,,,,17.0,2024-01-27t06:51:00.000,2024-01-27t06:51:00.000,2024-01-27t06:51:00.000,2024-01-27t07:28:00.000,2024-01-27t07:28:00.000,2024-01-27t07:28:00.000,,,,,,
,arrival,landed,sgn,vvts,1,2024-01-27t08:20:00.000,2024-01-27t08:20:00.000,pqc,vvpq,2024-01-27t09:30:00.000,vietnam airlines,vn,hvn,1823,vn1823,hvn1823,,,,,,,20.0,2024-01-27t08:40:00.000,2024-01-27t08:40:00.000,2024-01-27t08:40:00.000,2024-01-27t09:20:00.000,2024-01-27t09:20:00.000,2024-01-27t09:20:00.000,2024-01-27t09:16:00.000,,,,,
,arrival,landed,han,vvnb,t1,2024-01-27t07:25:00.000,,pqc,vvpq,2024-01-27t09:35:00.000,,a1,a1,2451,a12451,a12451,vietjet air,vj,vjc,451,vj451,vjc451,12.0,2024-01-27t07:37:00.000,2024-01-27t07:37:00.000,2024-01-27t07:37:00.000,2024-01-27t09:26:00.000,2024-01-27t09:26:00.000,2024-01-27t09:26:00.000,2024-01-27t09:27:00.000,,,,,
,arrival,landed,han,vvnb,t1,2024-01-27t07:25:00.000,,pqc,vvpq,2024-01-27t09:35:00.000,flexflight,w2,fxt,4451,w24451,fxt4451,vietjet air,vj,vjc,451,vj451,vjc451,12.0,2024-01-27t07:37:00.000,2024-01-27t07:37:00.000,2024-01-27t07:37:00.000,2024-01-27t09:26:00.000,2024-01-27t09:26:00.000,2024-01-27t09:26:00.000,2024-01-27t09:27:00.000,,,,,
,arrival,landed,han,vvnb,t1,2024-01-27t07:25:00.000,,pqc,vvpq,2024-01-27t09:35:00.000,,h1,h1,4124,h14124,h14124,vietjet air,vj,vjc,451,vj451,vjc451,12.0,2024-01-27t07:37:00.000,2024-01-27t07:37:00.000,2024-01-27t07:37:00.000,2024-01-27t09:26:00.000,2024-01-27t09:26:00.000,2024-01-27t09:26:00.000,2024-01-27t09:27:00.000,,,,,
