type,status,departure.iataCode,departure.icaoCode,departure.scheduledTime,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.scheduledTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,departure.estimatedTime,departure.delay,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.estimatedTime,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.baggage,departure.gate,arrival.gate,arrival.delay,departure.terminal,error
departure,active,pqc,vvpq,2024-01-18t07:30:00.000,han,vvnb,t1,2024-01-18t09:35:00.000,vietjet air,vj,vjc,450,vj450,vjc450,,,,,,,2024-01-18t07:30:00.000,13.0,2024-01-18t07:43:00.000,2024-01-18t07:43:00.000,2024-01-18t07:43:00.000,2024-01-18t09:27:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t08:05:00.000,sgn,vvts,1,2024-01-18t09:10:00.000,,a1,a1,2322,a12322,a12322,vietjet air,vj,vjc,322,vj322,vjc322,,6.0,2024-01-18t08:10:00.000,2024-01-18t08:10:00.000,2024-01-18t08:10:00.000,,2024-01-18t08:50:00.000,2024-01-18t08:50:00.000,2024-01-18t08:50:00.000,,,,,,
departure,active,pqc,vvpq,2024-01-18t08:05:00.000,sgn,vvts,1,2024-01-18t09:10:00.000,flexflight,w2,fxt,4322,w24322,fxt4322,vietjet air,vj,vjc,322,vj322,vjc322,,6.0,2024-01-18t08:10:00.000,2024-01-18t08:10:00.000,2024-01-18t08:10:00.000,,2024-01-18t08:50:00.000,2024-01-18t08:50:00.000,2024-01-18t08:50:00.000,,,,,,
departure,active,pqc,vvpq,2024-01-18t08:05:00.000,sgn,vvts,1,2024-01-18t09:10:00.000,,h1,h1,4319,h14319,h14319,vietjet air,vj,vjc,322,vj322,vjc322,,6.0,2024-01-18t08:10:00.000,2024-01-18t08:10:00.000,2024-01-18t08:10:00.000,,2024-01-18t08:50:00.000,2024-01-18t08:50:00.000,2024-01-18t08:50:00.000,,,,,,
departure,active,pqc,vvpq,2024-01-18t08:05:00.000,sgn,vvts,1,2024-01-18t09:10:00.000,vietjet air,vj,vjc,322,vj322,vjc322,,,,,,,,6.0,2024-01-18t08:10:00.000,2024-01-18t08:10:00.000,2024-01-18t08:10:00.000,,2024-01-18t08:50:00.000,2024-01-18t08:50:00.000,2024-01-18t08:50:00.000,,,,,,
departure,active,pqc,vvpq,2024-01-18t08:25:00.000,tpe,rctp,1,2024-01-18t13:00:00.000,,h1,h1,4003,h14003,h14003,vietjet air,vj,vjc,844,vj844,vjc844,,,2024-01-18t08:19:00.000,2024-01-18t08:19:00.000,2024-01-18t08:19:00.000,2024-01-18t12:26:00.000,,,,2,,b8,,,
departure,active,pqc,vvpq,2024-01-18t08:25:00.000,tpe,rctp,1,2024-01-18t13:00:00.000,,a1,a1,2844,a12844,a12844,vietjet air,vj,vjc,844,vj844,vjc844,,,2024-01-18t08:19:00.000,2024-01-18t08:19:00.000,2024-01-18t08:19:00.000,2024-01-18t12:26:00.000,,,,2,,b8,,,
departure,active,pqc,vvpq,2024-01-18t08:25:00.000,tpe,rctp,1,2024-01-18t13:00:00.000,flexflight,w2,fxt,4844,w24844,fxt4844,vietjet air,vj,vjc,844,vj844,vjc844,,,2024-01-18t08:19:00.000,2024-01-18t08:19:00.000,2024-01-18t08:19:00.000,2024-01-18t12:26:00.000,,,,2,,b8,,,
departure,active,pqc,vvpq,2024-01-18t08:25:00.000,tpe,rctp,1,2024-01-18t13:00:00.000,vietjet air,vj,vjc,844,vj844,vjc844,,,,,,,,,2024-01-18t08:19:00.000,2024-01-18t08:19:00.000,2024-01-18t08:19:00.000,2024-01-18t12:26:00.000,,,,2,,b8,,,
departure,active,pqc,vvpq,2024-01-18t08:40:00.000,sgn,vvts,1,2024-01-18t09:35:00.000,vietnam airlines,vn,hvn,1820,vn1820,hvn1820,,,,,,,,2.0,2024-01-18t08:42:00.000,2024-01-18t08:42:00.000,2024-01-18t08:42:00.000,2024-01-18t09:25:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t10:10:00.000,sgn,vvts,1,2024-01-18t11:40:00.000,vietnam airlines,vn,hvn,1822,vn1822,hvn1822,,,,,,,2024-01-18t10:10:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t10:35:00.000,han,vvnb,2,2024-01-18t12:40:00.000,,a1,a1,2452,a12452,a12452,vietjet air,vj,vjc,452,vj452,vjc452,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t10:35:00.000,han,vvnb,2,2024-01-18t12:40:00.000,flexflight,w2,fxt,4452,w24452,fxt4452,vietjet air,vj,vjc,452,vj452,vjc452,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t10:35:00.000,han,vvnb,2,2024-01-18t12:40:00.000,,h1,h1,4146,h14146,h14146,vietjet air,vj,vjc,452,vj452,vjc452,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t10:35:00.000,han,vvnb,2,2024-01-18t12:40:00.000,vietjet air,vj,vjc,452,vj452,vjc452,,,,,,,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t11:10:00.000,han,vvnb,t1,2024-01-18t13:20:00.000,vietnam airlines,vn,hvn,1236,vn1236,hvn1236,,,,,,,,22.0,2024-01-18t11:32:00.000,2024-01-18t11:32:00.000,2024-01-18t11:32:00.000,2024-01-18t13:15:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t11:50:00.000,sgn,vvts,1,2024-01-18t12:50:00.000,,a1,a1,2324,a12324,a12324,vietjet air,vj,vjc,324,vj324,vjc324,2024-01-18t11:50:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t11:50:00.000,sgn,vvts,1,2024-01-18t12:50:00.000,flexflight,w2,fxt,4324,w24324,fxt4324,vietjet air,vj,vjc,324,vj324,vjc324,2024-01-18t11:50:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t11:50:00.000,sgn,vvts,1,2024-01-18t12:50:00.000,,h1,h1,4321,h14321,h14321,vietjet air,vj,vjc,324,vj324,vjc324,2024-01-18t11:50:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t11:50:00.000,sgn,vvts,1,2024-01-18t12:50:00.000,vietjet air,vj,vjc,324,vj324,vjc324,,,,,,,2024-01-18t11:50:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t11:55:00.000,hkg,vhhh,1,2024-01-18t15:40:00.000,,h1,h1,4145,h14145,h14145,vietjet air,vj,vjc,986,vj986,vjc986,,30.0,2024-01-18t12:24:00.000,2024-01-18t12:24:00.000,2024-01-18t12:24:00.000,2024-01-18t15:45:00.000,,,,8,,,5.0,,
departure,active,pqc,vvpq,2024-01-18t11:55:00.000,hkg,vhhh,1,2024-01-18t15:40:00.000,,a1,a1,2986,a12986,a12986,vietjet air,vj,vjc,986,vj986,vjc986,,30.0,2024-01-18t12:24:00.000,2024-01-18t12:24:00.000,2024-01-18t12:24:00.000,2024-01-18t15:45:00.000,,,,8,,,5.0,,
departure,active,pqc,vvpq,2024-01-18t11:55:00.000,hkg,vhhh,1,2024-01-18t15:40:00.000,flexflight,w2,fxt,4986,w24986,fxt4986,vietjet air,vj,vjc,986,vj986,vjc986,,30.0,2024-01-18t12:24:00.000,2024-01-18t12:24:00.000,2024-01-18t12:24:00.000,2024-01-18t15:45:00.000,,,,8,,,5.0,,
departure,active,pqc,vvpq,2024-01-18t11:55:00.000,hkg,vhhh,1,2024-01-18t15:40:00.000,vietjet air,vj,vjc,986,vj986,vjc986,,,,,,,,30.0,2024-01-18t12:24:00.000,2024-01-18t12:24:00.000,2024-01-18t12:24:00.000,2024-01-18t15:45:00.000,,,,8,,,5.0,,
departure,active,pqc,vvpq,2024-01-18t23:40:00.000,pus,rkpk,i,2024-01-19t06:30:00.000,,h1,h1,4287,h14287,h14287,vietjet air,vj,vjc,968,vj968,vjc968,2024-01-18t23:40:00.000,4.0,2024-01-18t23:44:00.000,2024-01-18t23:44:00.000,2024-01-18t23:44:00.000,2024-01-19t06:13:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t23:40:00.000,pus,rkpk,i,2024-01-19t06:30:00.000,,a1,a1,2968,a12968,a12968,vietjet air,vj,vjc,968,vj968,vjc968,2024-01-18t23:40:00.000,4.0,2024-01-18t23:44:00.000,2024-01-18t23:44:00.000,2024-01-18t23:44:00.000,2024-01-19t06:13:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t23:40:00.000,pus,rkpk,i,2024-01-19t06:30:00.000,flexflight,w2,fxt,4968,w24968,fxt4968,vietjet air,vj,vjc,968,vj968,vjc968,2024-01-18t23:40:00.000,4.0,2024-01-18t23:44:00.000,2024-01-18t23:44:00.000,2024-01-18t23:44:00.000,2024-01-19t06:13:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t23:40:00.000,pus,rkpk,i,2024-01-19t06:30:00.000,vietjet air,vj,vjc,968,vj968,vjc968,,,,,,,2024-01-18t23:40:00.000,4.0,2024-01-18t23:44:00.000,2024-01-18t23:44:00.000,2024-01-18t23:44:00.000,2024-01-19t06:13:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t12:50:00.000,sgn,vvts,1,2024-01-18t14:10:00.000,vietnam airlines,vn,hvn,1824,vn1824,hvn1824,,,,,,,,18.0,2024-01-18t13:08:00.000,2024-01-18t13:08:00.000,2024-01-18t13:08:00.000,2024-01-18t13:47:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t13:30:00.000,han,vvnb,t1,2024-01-18t15:35:00.000,,a1,a1,2454,a12454,a12454,vietjet air,vj,vjc,454,vj454,vjc454,,42.0,2024-01-18t14:11:00.000,2024-01-18t14:11:00.000,2024-01-18t14:11:00.000,2024-01-18t15:57:00.000,,,,,,,23.0,,
departure,active,pqc,vvpq,2024-01-18t13:30:00.000,han,vvnb,t1,2024-01-18t15:35:00.000,flexflight,w2,fxt,4454,w24454,fxt4454,vietjet air,vj,vjc,454,vj454,vjc454,,42.0,2024-01-18t14:11:00.000,2024-01-18t14:11:00.000,2024-01-18t14:11:00.000,2024-01-18t15:57:00.000,,,,,,,23.0,,
departure,active,pqc,vvpq,2024-01-18t13:30:00.000,han,vvnb,t1,2024-01-18t15:35:00.000,,h1,h1,4052,h14052,h14052,vietjet air,vj,vjc,454,vj454,vjc454,,42.0,2024-01-18t14:11:00.000,2024-01-18t14:11:00.000,2024-01-18t14:11:00.000,2024-01-18t15:57:00.000,,,,,,,23.0,,
departure,active,pqc,vvpq,2024-01-18t13:30:00.000,han,vvnb,t1,2024-01-18t15:35:00.000,vietjet air,vj,vjc,454,vj454,vjc454,,,,,,,,42.0,2024-01-18t14:11:00.000,2024-01-18t14:11:00.000,2024-01-18t14:11:00.000,2024-01-18t15:57:00.000,,,,,,,23.0,,
departure,active,pqc,vvpq,2024-01-18t13:55:00.000,sgn,vvts,1,2024-01-18t15:00:00.000,,a1,a1,2326,a12326,a12326,vietjet air,vj,vjc,326,vj326,vjc326,2024-01-18t13:55:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t13:55:00.000,sgn,vvts,1,2024-01-18t15:00:00.000,flexflight,w2,fxt,4326,w24326,fxt4326,vietjet air,vj,vjc,326,vj326,vjc326,2024-01-18t13:55:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t13:55:00.000,sgn,vvts,1,2024-01-18t15:00:00.000,,h1,h1,4219,h14219,h14219,vietjet air,vj,vjc,326,vj326,vjc326,2024-01-18t13:55:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t13:55:00.000,sgn,vvts,1,2024-01-18t15:00:00.000,vietjet air,vj,vjc,326,vj326,vjc326,,,,,,,2024-01-18t13:55:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t15:15:00.000,sgn,vvts,1,2024-01-18t16:30:00.000,vietnam airlines,vn,hvn,1826,vn1826,hvn1826,,,,,,,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t15:30:00.000,icn,rksi,1,2024-01-18t22:45:00.000,,a1,a1,2974,a12974,a12974,vietjet air,vj,vjc,974,vj974,vjc974,,16.0,2024-01-18t15:45:00.000,2024-01-18t15:45:00.000,2024-01-18t15:45:00.000,2024-01-18t22:28:00.000,,,,10,,108,,,
departure,active,pqc,vvpq,2024-01-18t15:30:00.000,icn,rksi,1,2024-01-18t22:45:00.000,flexflight,w2,fxt,4974,w24974,fxt4974,vietjet air,vj,vjc,974,vj974,vjc974,,16.0,2024-01-18t15:45:00.000,2024-01-18t15:45:00.000,2024-01-18t15:45:00.000,2024-01-18t22:28:00.000,,,,10,,108,,,
departure,active,pqc,vvpq,2024-01-18t15:30:00.000,icn,rksi,1,2024-01-18t22:45:00.000,,h1,h1,4539,h14539,h14539,vietjet air,vj,vjc,974,vj974,vjc974,,16.0,2024-01-18t15:45:00.000,2024-01-18t15:45:00.000,2024-01-18t15:45:00.000,2024-01-18t22:28:00.000,,,,10,,108,,,
departure,active,pqc,vvpq,2024-01-18t15:30:00.000,icn,rksi,1,2024-01-18t22:45:00.000,vietjet air,vj,vjc,974,vj974,vjc974,,,,,,,,16.0,2024-01-18t15:45:00.000,2024-01-18t15:45:00.000,2024-01-18t15:45:00.000,2024-01-18t22:28:00.000,,,,10,,108,,,
departure,active,pqc,vvpq,2024-01-18t15:35:00.000,han,vvnb,t1,2024-01-18t17:45:00.000,,a1,a1,2456,a12456,a12456,vietjet air,vj,vjc,456,vj456,vjc456,2024-01-18t15:35:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t15:35:00.000,han,vvnb,t1,2024-01-18t17:45:00.000,flexflight,w2,fxt,4456,w24456,fxt4456,vietjet air,vj,vjc,456,vj456,vjc456,2024-01-18t15:35:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t15:35:00.000,han,vvnb,t1,2024-01-18t17:45:00.000,,h1,h1,4143,h14143,h14143,vietjet air,vj,vjc,456,vj456,vjc456,2024-01-18t15:35:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t15:35:00.000,han,vvnb,t1,2024-01-18t17:45:00.000,vietjet air,vj,vjc,456,vj456,vjc456,,,,,,,2024-01-18t15:35:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t17:10:00.000,sgn,vvts,1,2024-01-18t18:10:00.000,,a1,a1,2328,a12328,a12328,freebird airlines,fh,fhy,328,fh328,fhy328,2024-01-18t17:10:00.000,9.0,2024-01-18t17:18:00.000,2024-01-18t17:18:00.000,2024-01-18t17:18:00.000,,2024-01-18t18:01:00.000,2024-01-18t18:01:00.000,2024-01-18t18:01:00.000,,,,,,
departure,active,pqc,vvpq,2024-01-18t17:10:00.000,sgn,vvts,1,2024-01-18t18:10:00.000,flexflight,w2,fxt,4328,w24328,fxt4328,freebird airlines,fh,fhy,328,fh328,fhy328,2024-01-18t17:10:00.000,9.0,2024-01-18t17:18:00.000,2024-01-18t17:18:00.000,2024-01-18t17:18:00.000,,2024-01-18t18:01:00.000,2024-01-18t18:01:00.000,2024-01-18t18:01:00.000,,,,,,
departure,active,pqc,vvpq,2024-01-18t17:10:00.000,sgn,vvts,1,2024-01-18t18:10:00.000,,h1,h1,4404,h14404,h14404,freebird airlines,fh,fhy,328,fh328,fhy328,2024-01-18t17:10:00.000,9.0,2024-01-18t17:18:00.000,2024-01-18t17:18:00.000,2024-01-18t17:18:00.000,,2024-01-18t18:01:00.000,2024-01-18t18:01:00.000,2024-01-18t18:01:00.000,,,,,,
departure,active,pqc,vvpq,2024-01-18t17:10:00.000,sgn,vvts,1,2024-01-18t18:10:00.000,freebird airlines,fh,fhy,328,fh328,fhy328,,,,,,,2024-01-18t17:10:00.000,9.0,2024-01-18t17:18:00.000,2024-01-18t17:18:00.000,2024-01-18t17:18:00.000,,2024-01-18t18:01:00.000,2024-01-18t18:01:00.000,2024-01-18t18:01:00.000,,,,,,
departure,active,pqc,vvpq,2024-01-18t17:25:00.000,sgn,vvts,1,2024-01-18t18:40:00.000,vietnam airlines,vn,hvn,1828,vn1828,hvn1828,,,,,,,,6.0,2024-01-18t17:30:00.000,2024-01-18t17:30:00.000,2024-01-18t17:30:00.000,2024-01-18t18:11:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t17:50:00.000,icn,rksi,1,2024-01-19t00:30:00.000,,a1,a1,2978,a12978,a12978,vietjet air,vj,vjc,978,vj978,vjc978,,,2024-01-18t17:48:00.000,2024-01-18t17:48:00.000,2024-01-18t17:48:00.000,2024-01-19t00:34:00.000,,,,,,,4.0,,
departure,active,pqc,vvpq,2024-01-18t17:50:00.000,icn,rksi,1,2024-01-19t00:30:00.000,flexflight,w2,fxt,4978,w24978,fxt4978,vietjet air,vj,vjc,978,vj978,vjc978,,,2024-01-18t17:48:00.000,2024-01-18t17:48:00.000,2024-01-18t17:48:00.000,2024-01-19t00:34:00.000,,,,,,,4.0,,
departure,active,pqc,vvpq,2024-01-18t17:50:00.000,icn,rksi,1,2024-01-19t00:30:00.000,,h1,h1,4185,h14185,h14185,vietjet air,vj,vjc,978,vj978,vjc978,,,2024-01-18t17:48:00.000,2024-01-18t17:48:00.000,2024-01-18t17:48:00.000,2024-01-19t00:34:00.000,,,,,,,4.0,,
departure,active,pqc,vvpq,2024-01-18t17:50:00.000,icn,rksi,1,2024-01-19t00:30:00.000,vietjet air,vj,vjc,978,vj978,vjc978,,,,,,,,,2024-01-18t17:48:00.000,2024-01-18t17:48:00.000,2024-01-18t17:48:00.000,2024-01-19t00:34:00.000,,,,,,,4.0,,
departure,active,pqc,vvpq,2024-01-18t18:50:00.000,sgn,vvts,,2024-01-18t19:55:00.000,vietravel airlines,vu,vag,302,vu302,vag302,,,,,,,,8.0,2024-01-18t18:58:00.000,2024-01-18t18:58:00.000,2024-01-18t18:58:00.000,2024-01-18t19:41:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t19:15:00.000,sgn,vvts,1,2024-01-18t20:45:00.000,vietnam airlines,vn,hvn,7822,vn7822,hvn7822,,,,,,,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t19:25:00.000,sgn,vvts,1,2024-01-18t20:30:00.000,vietnam airlines,vn,hvn,6520,vn6520,hvn6520,,,,,,,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t19:55:00.000,sgn,vvts,1,2024-01-18t21:30:00.000,vietnam airlines,vn,hvn,7828,vn7828,hvn7828,,,,,,,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t20:30:00.000,sgn,vvts,1,2024-01-18t21:45:00.000,vietnam airlines,vn,hvn,1834,vn1834,hvn1834,,,,,,,,5.0,2024-01-18t20:34:00.000,2024-01-18t20:34:00.000,2024-01-18t20:34:00.000,2024-01-18t21:15:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t21:20:00.000,icn,rksi,2,2024-01-19t04:50:00.000,delta air lines,dl,dal,7864,dl7864,dal7864,korean air,ke,kal,488,ke488,kal488,,26.0,2024-01-18t21:46:00.000,2024-01-18t21:46:00.000,2024-01-18t21:46:00.000,2024-01-19t04:18:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t21:20:00.000,icn,rksi,2,2024-01-19t04:50:00.000,vietnam airlines,vn,hvn,3466,vn3466,hvn3466,korean air,ke,kal,488,ke488,kal488,,26.0,2024-01-18t21:46:00.000,2024-01-18t21:46:00.000,2024-01-18t21:46:00.000,2024-01-19t04:18:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t21:20:00.000,icn,rksi,2,2024-01-19t04:50:00.000,korean air,ke,kal,488,ke488,kal488,,,,,,,,26.0,2024-01-18t21:46:00.000,2024-01-18t21:46:00.000,2024-01-18t21:46:00.000,2024-01-19t04:18:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-01-18t22:20:00.000,icn,rksi,2,2024-01-19t06:10:00.000,jin air,lj,jna,38,lj38,jna38,,,,,,,2024-01-18t22:20:00.000,,,,,,,,,7,,268,,,
departure,active,pqc,vvpq,2024-01-19t01:50:00.000,icn,rksi,1,2024-01-19t09:30:00.000,,h1,h1,9955,h19955,h19955,jeju air,7c,jja,4104,7c4104,jja4104,2024-01-19t01:50:00.000,6.0,2024-01-19t01:56:00.000,2024-01-19t01:56:00.000,2024-01-19t01:56:00.000,2024-01-19t08:36:00.000,,,,17,,37,,,
departure,active,pqc,vvpq,2024-01-19t01:50:00.000,icn,rksi,1,2024-01-19t09:30:00.000,jeju air,7c,jja,4104,7c4104,jja4104,,,,,,,2024-01-19t01:50:00.000,6.0,2024-01-19t01:56:00.000,2024-01-19t01:56:00.000,2024-01-19t01:56:00.000,2024-01-19t08:36:00.000,,,,17,,37,,,
departure,active,pqc,vvpq,2024-01-19t07:30:00.000,han,vvnb,t1,2024-01-19t09:35:00.000,,a1,a1,2450,a12450,a12450,vietjet air,vj,vjc,450,vj450,vjc450,2024-01-19t07:30:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-01-19t07:30:00.000,han,vvnb,t1,2024-01-19t09:35:00.000,flexflight,w2,fxt,4450,w24450,fxt4450,vietjet air,vj,vjc,450,vj450,vjc450,2024-01-19t07:30:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-01-19t07:30:00.000,han,vvnb,t1,2024-01-19t09:35:00.000,,h1,h1,4092,h14092,h14092,vietjet air,vj,vjc,450,vj450,vjc450,2024-01-19t07:30:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-01-19t07:30:00.000,han,vvnb,t1,2024-01-19t09:35:00.000,vietjet air,vj,vjc,450,vj450,vjc450,,,,,,,2024-01-19t07:30:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-01-19t08:05:00.000,sgn,vvts,1,2024-01-19t09:10:00.000,,a1,a1,2322,a12322,a12322,vietjet air,vj,vjc,322,vj322,vjc322,,7.0,2024-01-19t08:11:00.000,2024-01-19t08:11:00.000,2024-01-19t08:11:00.000,2024-01-19t08:47:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-01-19t08:05:00.000,sgn,vvts,1,2024-01-19t09:10:00.000,flexflight,w2,fxt,4322,w24322,fxt4322,vietjet air,vj,vjc,322,vj322,vjc322,,7.0,2024-01-19t08:11:00.000,2024-01-19t08:11:00.000,2024-01-19t08:11:00.000,2024-01-19t08:47:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-01-19t08:05:00.000,sgn,vvts,1,2024-01-19t09:10:00.000,,h1,h1,4319,h14319,h14319,vietjet air,vj,vjc,322,vj322,vjc322,,7.0,2024-01-19t08:11:00.000,2024-01-19t08:11:00.000,2024-01-19t08:11:00.000,2024-01-19t08:47:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-01-19t08:05:00.000,sgn,vvts,1,2024-01-19t09:10:00.000,vietjet air,vj,vjc,322,vj322,vjc322,,,,,,,,7.0,2024-01-19t08:11:00.000,2024-01-19t08:11:00.000,2024-01-19t08:11:00.000,2024-01-19t08:47:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-01-19t08:25:00.000,tpe,rctp,1,2024-01-19t13:00:00.000,,h1,h1,4003,h14003,h14003,vietjet air,vj,vjc,844,vj844,vjc844,,,,,,,,,,1a,,b2,,,
departure,active,pqc,vvpq,2024-01-19t08:25:00.000,tpe,rctp,1,2024-01-19t13:00:00.000,,a1,a1,2844,a12844,a12844,vietjet air,vj,vjc,844,vj844,vjc844,,,,,,,,,,1a,,b2,,,
departure,active,pqc,vvpq,2024-01-19t08:25:00.000,tpe,rctp,1,2024-01-19t13:00:00.000,flexflight,w2,fxt,4844,w24844,fxt4844,vietjet air,vj,vjc,844,vj844,vjc844,,,,,,,,,,1a,,b2,,,
departure,active,pqc,vvpq,2024-01-19t08:25:00.000,tpe,rctp,1,2024-01-19t13:00:00.000,vietjet air,vj,vjc,844,vj844,vjc844,,,,,,,,,,,,,,,,1a,,b2,,,
departure,active,pqc,vvpq,2024-01-19t08:40:00.000,sgn,vvts,1,2024-01-19t09:35:00.000,vietnam airlines,vn,hvn,1820,vn1820,hvn1820,,,,,,,,4.0,2024-01-19t08:43:00.000,2024-01-19t08:43:00.000,2024-01-19t08:43:00.000,2024-01-19t09:25:00.000,2024-01-19t09:23:00.000,2024-01-19t09:23:00.000,2024-01-19t09:23:00.000,,,,,,
departure,active,pqc,vvpq,2024-01-19t10:10:00.000,sgn,vvts,1,2024-01-19t11:40:00.000,vietnam airlines,vn,hvn,1822,vn1822,hvn1822,,,,,,,,16.0,2024-01-19t10:25:00.000,2024-01-19t10:25:00.000,2024-01-19t10:25:00.000,2024-01-19t11:07:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-01-19t10:35:00.000,han,vvnb,t1,2024-01-19t12:40:00.000,,a1,a1,2452,a12452,a12452,vietjet air,vj,vjc,452,vj452,vjc452,2024-01-19t10:35:00.000,4.0,2024-01-19t10:38:00.000,2024-01-19t10:38:00.000,2024-01-19t10:38:00.000,2024-01-19t12:22:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-01-19t10:35:00.000,han,vvnb,t1,2024-01-19t12:40:00.000,flexflight,w2,fxt,4452,w24452,fxt4452,vietjet air,vj,vjc,452,vj452,vjc452,2024-01-19t10:35:00.000,4.0,2024-01-19t10:38:00.000,2024-01-19t10:38:00.000,2024-01-19t10:38:00.000,2024-01-19t12:22:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-01-19t10:35:00.000,han,vvnb,t1,2024-01-19t12:40:00.000,,h1,h1,4146,h14146,h14146,vietjet air,vj,vjc,452,vj452,vjc452,2024-01-19t10:35:00.000,4.0,2024-01-19t10:38:00.000,2024-01-19t10:38:00.000,2024-01-19t10:38:00.000,2024-01-19t12:22:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-01-19t10:35:00.000,han,vvnb,t1,2024-01-19t12:40:00.000,vietjet air,vj,vjc,452,vj452,vjc452,,,,,,,2024-01-19t10:35:00.000,4.0,2024-01-19t10:38:00.000,2024-01-19t10:38:00.000,2024-01-19t10:38:00.000,2024-01-19t12:22:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-01-19t11:10:00.000,han,vvnb,t1,2024-01-19t13:20:00.000,vietnam airlines,vn,hvn,1236,vn1236,hvn1236,,,,,,,,14.0,2024-01-19t11:23:00.000,2024-01-19t11:23:00.000,2024-01-19t11:23:00.000,2024-01-19t13:09:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-01-19t11:45:00.000,sgn,vvts,1,2024-01-19t12:55:00.000,jetstar pacific,bl,pic,6514,bl6514,pic6514,,,,,,,,24.0,2024-01-19t12:08:00.000,2024-01-19t12:08:00.000,2024-01-19t12:08:00.000,2024-01-19t12:49:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-01-19t11:50:00.000,sgn,vvts,1,2024-01-19t12:50:00.000,,a1,a1,2324,a12324,a12324,freebird airlines,fh,fhy,324,fh324,fhy324,,29.0,2024-01-19t12:18:00.000,2024-01-19t12:18:00.000,2024-01-19t12:18:00.000,2024-01-19t12:54:00.000,,,,,,,4.0,,
